cases.0.submitter_id	file_id	file_name	file_size	id
MMRF_2739	90d8c271-c2cd-47b4-8791-38b258056222	0848f075-09a9-49b1-9387-0fcc92046391.wxs.aliquot_ensemble_masked.maf.gz	45856	90d8c271-c2cd-47b4-8791-38b258056222
MMRF_2699	c69d1765-35af-4986-8ca8-da5d18ba61a8	74c45127-c8f8-49ed-8110-6599d10ddc2c.wxs.aliquot_ensemble_masked.maf.gz	40303	c69d1765-35af-4986-8ca8-da5d18ba61a8
MMRF_2743	bd08bef7-6293-46d3-b786-81ab4a089c09	e71f93d6-547d-4b7c-9c9d-dd40793ead7c.wxs.aliquot_ensemble_masked.maf.gz	60141	bd08bef7-6293-46d3-b786-81ab4a089c09
MMRF_2461	1c850407-dba9-494e-bef3-67a5f306f5a0	3bf996e1-4b2c-43e5-bc69-19bda1d21de8.wxs.aliquot_ensemble_masked.maf.gz	43181	1c850407-dba9-494e-bef3-67a5f306f5a0
MMRF_1433	57235e8d-756a-4c4a-8107-0709a4539f51	0964568f-31e4-4550-8c5e-4fded0da3921.wxs.aliquot_ensemble_masked.maf.gz	48728	57235e8d-756a-4c4a-8107-0709a4539f51
MMRF_1152	e2b8bb1d-d969-408d-9359-7f2edca90e1e	9c2ebca0-5695-4830-9f1c-bbd2879b36e4.wxs.aliquot_ensemble_masked.maf.gz	53973	e2b8bb1d-d969-408d-9359-7f2edca90e1e
MMRF_1433	d75c4994-ec21-45bc-899e-abe0e8ac50bb	b86adfd0-08ea-457a-a712-56bc77555b34.wxs.aliquot_ensemble_masked.maf.gz	51862	d75c4994-ec21-45bc-899e-abe0e8ac50bb
MMRF_2754	4d670109-b678-4695-bd66-6b71f328b96e	50810ddc-e6cc-48d2-a9b8-3dc0c77f89e7.wxs.aliquot_ensemble_masked.maf.gz	42191	4d670109-b678-4695-bd66-6b71f328b96e
MMRF_1107	4e60e3d8-b3b3-4a40-a7ef-06f583a6f018	60196e42-0ea9-4672-9ed4-805ba592f4e5.wxs.aliquot_ensemble_masked.maf.gz	36216	4e60e3d8-b3b3-4a40-a7ef-06f583a6f018
MMRF_2737	a6967b96-fde0-4464-af8b-5bcc9fec989f	61ac10b4-1fb2-425c-96f2-cc284199dcd0.wxs.aliquot_ensemble_masked.maf.gz	23529	a6967b96-fde0-4464-af8b-5bcc9fec989f
MMRF_1913	17c4489f-d756-4d86-b749-73726fd14c27	2a8b6de8-0337-43ce-a7ed-4650ccb3fd66.wxs.aliquot_ensemble_masked.maf.gz	49549	17c4489f-d756-4d86-b749-73726fd14c27
MMRF_1913	5564a490-3c2b-4126-b7fe-72fea9444f20	9f0be2c6-be12-4f47-bb34-59c6a48213b1.wxs.aliquot_ensemble_masked.maf.gz	51457	5564a490-3c2b-4126-b7fe-72fea9444f20
MMRF_1431	d6811e38-88e0-4810-966e-95b64e2bfcc6	f43939b1-ae77-4565-9d07-3656ed790df1.wxs.aliquot_ensemble_masked.maf.gz	33687	d6811e38-88e0-4810-966e-95b64e2bfcc6
MMRF_2270	fc53096f-11a9-4456-aa64-a019dea7966f	aecfe7f7-3bb9-4302-981d-48eb04656c7b.wxs.aliquot_ensemble_masked.maf.gz	33259	fc53096f-11a9-4456-aa64-a019dea7966f
MMRF_1516	0280663b-5259-4d66-aba8-3ff596a9e4ab	84026d33-fb68-4c6d-a98a-0c280b11dd12.wxs.aliquot_ensemble_masked.maf.gz	27464	0280663b-5259-4d66-aba8-3ff596a9e4ab
MMRF_1698	2ec34881-ce0a-4cf1-833b-d72e7bef3a82	c41445d5-226c-418a-a53f-417a0b7d3cb6.wxs.aliquot_ensemble_masked.maf.gz	24628	2ec34881-ce0a-4cf1-833b-d72e7bef3a82
